Bradi0180s00100.1	NA
Bradi1g00200.1	NA
Bradi1g00210.3	0.694730250875702
Bradi1g00213.1	0
Bradi1g00215.1	NA
Bradi1g00234.1	-0.0641874537915773
Bradi1g00260.2	0.0836875564767649
Bradi1g00267.1	0.202969707745413
Bradi1g00272.1	NA
Bradi1g00278.1	-0.181198506088156
Bradi1g00300.1	4.76351416684403
Bradi1g00347.1	-0.0193627407503507
Bradi1g00381.1	-2.28675334125516
Bradi1g00400.3	NA
Bradi1g00417.1	0.0483205336660412
Bradi1g00427.2	-0.490966333280422
Bradi1g00438.1	NA
Bradi1g00460.1	0.133749654717556
Bradi1g00470.2	-0.181498885936493
Bradi1g00491.3	0.826517244080973
Bradi1g00497.1	0.274163632228967
Bradi1g00510.10	-0.18599476248127
Bradi1g00517.14	-0.0239282438685735
Bradi1g00540.1	0.792086592935399
Bradi1g00552.1	0.615393543698971
Bradi1g00567.3	-0.13809167652634
Bradi1g00580.3	-0.105271223001052
Bradi1g00587.6	-0.200706169263343
Bradi1g00607.3	-0.84329700583774
Bradi1g00654.1	2.21625579721784
Bradi1g00666.2	-0.687912540190726
Bradi1g00690.2	-0.0994091441200941
Bradi1g00700.8	-0.142681926268629
Bradi1g00730.1	0.34301523469619
Bradi1g00750.1	-0.277450069178478
Bradi1g00760.1	0.239089823323698
Bradi1g00770.1	-0.399849187940391
Bradi1g00780.2	0.642566016524895
Bradi1g00790.2	-0.0761711401672521
Bradi1g00807.1	-0.480177378807251
Bradi1g00847.1	0.0746156610758264
Bradi1g00860.3	0.180584735039372
Bradi1g00867.1	-1.84640795716672
Bradi1g00880.1	-1.05290343463326
Bradi1g00887.2	0.0351204828673362
Bradi1g00910.3	-0.0988938103226491
Bradi1g00950.1	-1.3508017089317
Bradi1g00960.3	-0.669055710786518
Bradi1g00980.3	0.656185348066695
Bradi1g01000.1	0.161569809553203
Bradi1g01007.1	0.173102928903964
Bradi1g01014.1	-0.143678964688483
Bradi1g01021.1	0.504811505848423
Bradi1g01030.1	NA
Bradi1g01040.2	0.182566939130821
Bradi1g01058.4	-0.267901618680936
Bradi1g01090.1	-0.0707689123248902
Bradi1g01110.1	0.60658221517103
Bradi1g01120.1	0.676230073019106
Bradi1g01130.2	-0.0128385717797896
Bradi1g01150.1	0.271071466739892
Bradi1g01170.9	-0.0827433048368923
Bradi1g01177.1	-3.31509319312687
Bradi1g01178.1	1.71009938409867
Bradi1g01180.1	0.423452589867973
Bradi1g01190.1	-1.79062407904483
Bradi1g01240.3	-0.742168925490439
Bradi1g01250.4	0.0670602298449225
Bradi1g01257.1	0.0859866327687117
Bradi1g01280.1	1.10826100570608
Bradi1g01300.1	0.554619855967297
Bradi1g01357.1	3.65629606733454
Bradi1g01363.1	-0.0499994264885208
Bradi1g01380.2	-0.0828641251104071
Bradi1g01387.5	-0.185666296551745
Bradi1g01397.2	0.692791766916566
Bradi1g01407.2	-0.0434803823424233
Bradi1g01420.1	-0.454431270087912
Bradi1g01427.1	2.40858301527765
Bradi1g01434.1	1.37723795216915
Bradi1g01442.2	-0.613155163096381
Bradi1g01450.1	NA
Bradi1g01455.1	NA
Bradi1g01460.1	1.19107913193177
Bradi1g01465.1	NA
Bradi1g01470.1	0.450448444080019
Bradi1g01480.1	0.097441446739871
Bradi1g01487.1	0.343777728470416
Bradi1g01507.1	0.000272107136168443
Bradi1g01551.1	0.211204543500583
Bradi1g01560.2	-0.125055832150719
Bradi1g01570.1	0.1059630400733
Bradi1g01580.1	0.304932169806662
Bradi1g01594.1	NA
Bradi1g01598.1	NA
Bradi1g01600.1	0.415758217512218
Bradi1g01610.1	0.432015804406464
Bradi1g01640.2	0.472590546125546
Bradi1g01650.1	NA
Bradi1g01656.3	-3.06516679832733
Bradi1g01670.1	0.139845160319491
Bradi1g01683.1	NA
Bradi1g01700.3	1.4494753001823
Bradi1g01710.1	0.080942222989648
Bradi1g01720.1	0.0299930979096822
Bradi1g01740.1	0.0100396844454804
Bradi1g01770.3	0.550241236477119
Bradi1g01780.1	0.599646393577179
Bradi1g01790.2	0.164030597413571
Bradi1g01800.4	0.203671432742764
Bradi1g01801.1	NA
Bradi1g01810.8	0.563299892917721
Bradi1g01840.1	0.250771304260206
Bradi1g01847.2	0.218867675377824
Bradi1g01873.1	NA
Bradi1g01880.1	-0.778239143143078
Bradi1g01900.1	0.456158379669205
Bradi1g01920.1	-0.127599192862472
Bradi1g01930.3	-0.0790136613162596
Bradi1g01936.4	-0.328053520555207
Bradi1g01947.1	0.0348618627200817
Bradi1g01948.1	-0.575770267589211
Bradi1g01961.1	NA
Bradi1g01970.1	0.0953311143904363
Bradi1g01980.1	-0.0949228604231369
Bradi1g01985.7	0.649387172397216
Bradi1g01990.6	0.266952324843644
Bradi1g02000.2	0.00683102065914301
Bradi1g02020.1	-0.00936665343889987
Bradi1g02030.1	0.411136909411842
Bradi1g02050.6	1.07876325748432
Bradi1g02090.2	-0.124636829586389
Bradi1g02100.1	-0.411417864588149
Bradi1g02111.1	-1.14950629677216
Bradi1g02145.3	0.499565847227223
Bradi1g02150.1	-0.615541536544263
Bradi1g02160.1	0.156761590382965
Bradi1g02170.1	0.0683832910814492
Bradi1g02180.1	0.0187102804066733
Bradi1g02200.1	2.62552791550251
Bradi1g02202.1	1.44948141332993
Bradi1g02210.1	-0.646424531485633
Bradi1g02230.1	-0.0282234727553211
Bradi1g02240.2	1.44947429074775
Bradi1g02247.5	-0.0964540905891397
Bradi1g02270.1	-0.00871529267191092
Bradi1g02280.3	-0.116151807836441
Bradi1g02290.1	0.487436075389783
Bradi1g02303.1	0.174239056099778
Bradi1g02310.7	-0.0907853743884898
Bradi1g02327.1	-0.206222097278968
Bradi1g02350.2	0.255480291730944
Bradi1g02370.1	0.171000526022032
Bradi1g02380.1	-0.374609559707707
Bradi1g02390.1	-0.338165757971766
Bradi1g02400.4	-0.428606777601847
Bradi1g02410.1	-0.521381756324658
Bradi1g02420.1	-0.140508085648608
Bradi1g02440.1	-0.459875502441141
Bradi1g02460.1	0.0689645274250463
Bradi1g02465.1	2.72371252542032
Bradi1g02480.1	-0.0940586070117545
Bradi1g02487.1	NA
Bradi1g02490.1	0.208705446157877
Bradi1g02510.3	-0.248972224438647
Bradi1g02530.1	-0.364337395026615
Bradi1g02535.1	-0.542717909791757
Bradi1g02550.1	-0.423352756783852
Bradi1g02570.2	-0.519967754624195
Bradi1g02575.1	1.89595770103866
Bradi1g02590.2	0.0571542750330059
Bradi1g02597.1	-0.100635190290227
Bradi1g02610.1	-0.154719058827941
Bradi1g02621.1	0.147836678811723
Bradi1g02630.1	-0.0690111226272291
Bradi1g02640.1	0.690313281561907
Bradi1g02650.1	0.534873390447308
Bradi1g02670.2	NA
Bradi1g02680.2	0.270801056923774
Bradi1g02690.1	0.0134845311186171
Bradi1g02697.1	0.68579271948626
Bradi1g02710.1	-0.437795724271433
Bradi1g02730.1	0.509265967168635
Bradi1g02736.1	NA
Bradi1g02740.1	0.114770100832856
Bradi1g02760.1	0.0582065847476843
Bradi1g02780.1	0.143722022322362
Bradi1g02790.1	3.79402064277809
Bradi1g02805.1	0.277306573512354
Bradi1g02810.1	0.75603619952967
Bradi1g02820.3	NA
Bradi1g02830.3	1.39802637668878
Bradi1g02840.1	-0.166982166988767
Bradi1g02866.1	0.217892790898727
Bradi1g02880.2	-0.0118616684849215
Bradi1g02890.5	0.22490097900188
Bradi1g02900.2	0.368599121559737
Bradi1g02920.1	0.391310836091771
Bradi1g02930.1	0.114944050657302
Bradi1g02940.3	0.0728229671870895
Bradi1g02950.1	0.31219651389922
Bradi1g02960.5	0.023455856680939
Bradi1g02990.1	0.274353896487905
Bradi1g03020.1	0.541266081849394
Bradi1g03030.1	0.118021168844419
Bradi1g03050.1	0.214243422552715
Bradi1g03056.1	1.05172018174646
Bradi1g03070.1	NA
Bradi1g03080.2	NA
Bradi1g03090.1	0.112084326054354
Bradi1g03100.1	1.44948141332993
Bradi1g03105.2	NA
Bradi1g03110.2	-0.300328714025948
Bradi1g03120.1	-0.283920189558039
Bradi1g03130.1	0.167060285771419
Bradi1g03136.2	0.0347324779071441
Bradi1g03142.1	-0.470280503097596
Bradi1g03180.1	-0.0883106535672394
Bradi1g03200.2	3.1998946026636
Bradi1g03207.1	-0.459123784418039
Bradi1g03220.1	0.270209637040754
Bradi1g03230.1	NA
Bradi1g03235.9	1.9419511036041
Bradi1g03240.3	-0.779226504653232
Bradi1g03245.1	NA
Bradi1g03250.2	-0.502298770333431
Bradi1g03260.1	0.450763254066637
Bradi1g03270.3	0.00971001228559808
Bradi1g03277.2	3.56794144439228
