"gene","logFoldChange"
"Bradi1g77800.1",-0.584048000681828
"Bradi2g08570.1",0.588219601565869
"Bradi1g28196.1",0.555279808885657
"Bradi2g46306.1",-0.33792261813883
"Bradi1g07070.2",-0.381206773516726
"Bradi2g31180.3",-1.54851812844731
"Bradi3g14830.1",-0.370165885672587
"Bradi1g12280.1",0.828461618510643
"Bradi1g56086.9",0.771971989673827
"Bradi5g02831.1",1.95595102950377
"Bradi5g27687.1",0.777269821662696
"Bradi2g00620.1",0.445654851532752
"Bradi2g06480.1",0.847033728258325
"Bradi2g12520.1",0.402568589911891
"Bradi2g14500.1",0.902839393953831
"Bradi2g49420.20",-0.372924869973812
"Bradi2g59310.1",0.726808765030529
"Bradi3g10620.2",-0.320894169325278
"Bradi1g10892.1",-1.35168986062839
"Bradi1g75660.1",0.587344019291909
"Bradi5g10250.1",0.408658178150746
"Bradi2g14220.1",-0.346768949207608
"Bradi2g49620.1",1.12465356287456
"Bradi3g13860.1",-0.497467156176945
"Bradi3g55810.1",0.475222179002377
"Bradi5g16425.1",0.696751789580396
"Bradi1g75610.1",1.21793856700066
"Bradi4g02450.1",1.54984880526759
"Bradi3g36020.1",0.670836936258177
"Bradi5g17170.2",-0.528004331335742
"Bradi1g04660.1",0.447238169461569
"Bradi1g15430.6",-0.48155475825309
"Bradi1g27300.5",0.682620395133533
"Bradi1g31931.1",-0.760991879396894
"Bradi1g34513.3",0.345769079700844
"Bradi5g18020.1",-1.18355997337493
"Bradi5g20082.2",0.454858830977305
"Bradi5g23325.1",-0.39958353396355
"Bradi4g16930.3",-1.77496119132332
"Bradi4g37530.3",0.633808778106222
"Bradi2g35450.1",0.453013311769128
"Bradi2g37700.3",-0.481470877780167
"Bradi2g54640.1",-0.495186068733426
"Bradi2g62990.2",0.865685467469048
"Bradi3g03360.1",0.605557473183457
"Bradi3g13630.1",-0.499477149746579
"Bradi3g58610.12",0.367840399835272
"Bradi1g26030.1",-0.453764105247551
"Bradi1g58715.1",-1.33833965938836
"Bradi2g17250.2",0.553816619554471
"Bradi2g58490.1",-0.599568136312138
"Bradi3g05990.2",-0.367933569995381
"Bradi2g31700.1",0.696594759711245
"Bradi1g03600.1",0.718548098721674
"Bradi3g10590.1",0.340811582791196
"Bradi1g25950.1",1.93204456468847
"Bradi1g60350.1",-0.81619525480354
"Bradi2g36910.1",0.486311308452443
"Bradi4g19930.1",1.13160452486638
"Bradi4g15350.1",0.565314288422121
"Bradi2g54177.7",0.585984506132915
"Bradi5g04050.1",0.698917217609001
"Bradi1g70830.8",0.459506761217664
"Bradi4g30081.1",-1.31951047937452
"Bradi5g20483.1",0.934614010686498
"Bradi4g22060.4",0.747164548038984
"Bradi4g32480.1",-0.492548871576219
"Bradi2g06250.1",0.479845342834784
"Bradi2g08580.1",0.541478561628335
"Bradi2g56650.1",-0.780704517214763
"Bradi5g12830.5",-0.435648259744418
"Bradi3g08410.1",0.384271040041714
"Bradi1g10140.1",-0.366382199418904
"Bradi1g26457.2",-0.433509276759829
"Bradi3g36160.1",0.769353136740407
"Bradi1g14730.1",0.383595200930632
"Bradi1g17210.4",-0.395929871323512
"Bradi1g39206.1",-0.547356557489353
"Bradi5g23066.1",-0.564879990108518
"Bradi2g60050.1",0.805507069647671
"Bradi2g61000.1",-0.466227695304043
"Bradi3g26386.1",0.931074913760868
"Bradi3g46390.1",-0.330411972677512
"Bradi2g31490.1",-0.469842231073402
"Bradi1g01900.1",0.456718079940626
"Bradi1g09780.1",-0.634561616278107
"Bradi1g19470.1",0.928186085722425
"Bradi1g27542.1",1.22626250744296
"Bradi1g31600.1",-0.614554046676981
"Bradi1g32645.3",-0.85711724013018
"Bradi5g08950.1",0.799647364904995
"Bradi4g10590.1",0.461843292133318
"Bradi2g10800.2",1.45738365479465
"Bradi2g46810.1",0.649689903796145
"Bradi3g01406.1",0.691627744422888
"Bradi3g34350.1",-0.45892226003093
"Bradi3g35800.1",-0.482229555684349
"Bradi2g54830.3",1.02194738766546
"Bradi2g05900.1",0.400936989987809
"Bradi5g01890.1",0.459715454079896
"Bradi2g45070.2",0.394169371227964
"Bradi3g35170.1",-0.910868807100163
"Bradi1g70900.1",0.534583925823664
"Bradi3g50330.1",-0.30228010122494
"Bradi1g46300.1",-1.24050245922289
"Bradi4g35370.1",-0.862370452014691
"Bradi4g37570.1",-0.687745614813573
"Bradi2g44942.4",-0.752032613647446
"Bradi3g29650.3",-1.64384784120951
"Bradi3g58880.1",0.858647819916166
"Bradi1g75410.1",0.512551391979686
"Bradi1g62580.17",-0.50046782188717
"Bradi5g20630.1",0.579542421035342
"Bradi3g34850.1",-0.881200964251308
"Bradi2g52940.1",-0.440129274443901
"Bradi1g50130.1",-1.60141387965966
"Bradi3g08390.1",0.463397444976024
"Bradi4g29250.1",0.507322513915464
"Bradi3g07660.1",-0.423987434500498
"Bradi3g13060.1",-0.918314115825342
"Bradi5g17240.1",-0.334819379418333
"Bradi5g15570.2",0.383342759446549
"Bradi2g56397.1",0.476997271908783
"Bradi1g33430.2",-1.88140292382962
"Bradi1g69230.3",0.389091400394248
"Bradi2g33630.1",0.494079117581867
"Bradi2g37340.8",-0.364833069403585
"Bradi3g20590.1",0.458536390108254
"Bradi4g40440.1",0.53210190717688
"Bradi1g42760.1",1.28030368690444
"Bradi1g64950.2",-0.455065895731403
"Bradi5g13590.2",-0.694006536223081
"Bradi5g24470.1",0.323553149335011
"Bradi2g18677.3",0.583534462345322
"Bradi3g09404.1",-1.00227742424609
"Bradi3g60500.1",0.714985845839654
"Bradi1g13827.3",-0.422963791579438
"Bradi1g14110.1",0.364995699750791
"Bradi4g13690.1",0.352046556137011
"Bradi4g37993.1",1.10460330055339
"Bradi2g18540.1",-0.521442516935916
"Bradi2g19632.1",-1.52441403449026
"Bradi3g01550.1",-0.417974221379088
"Bradi3g09150.1",0.567170305073837
"Bradi3g10120.1",-0.598221338758258
"Bradi3g13770.1",0.461279813818993
"Bradi3g22030.1",-0.288989446877868
"Bradi3g33370.2",0.399472006453026
"Bradi3g35510.4",-0.698184110371038
"Bradi1g12157.2",0.331712988894612
"Bradi1g12330.5",-0.358429644758177
"Bradi5g16650.1",1.38354006161687
"Bradi2g40950.5",-0.314284014981667
"Bradi3g01960.1",0.427206529807677
"Bradi2g53440.3",-0.628652041952459
"Bradi2g33900.1",0.549685169507963
"Bradi5g19760.1",0.679054415998947
"Bradi4g01310.4",-0.581268562167148
"Bradi1g42790.1",-0.388715116608722
"Bradi1g69270.1",-1.86312236360685
"Bradi3g11080.1",-0.52742396437698
"Bradi3g19967.5",1.01646373243329
"Bradi1g51130.1",0.455271779136979
"Bradi4g25710.1",-0.629433061657303
"Bradi3g04960.1",0.748029191021449
"Bradi4g17280.1",-0.412193046452485
"Bradi3g08338.2",0.662046706933756
"Bradi1g33347.2",-0.416630440489664
"Bradi1g35780.1",-0.550987964912401
"Bradi5g26740.6",-0.544686457435467
"Bradi2g22380.2",0.77531776843008
"Bradi3g18008.2",1.18186552826776
"Bradi3g32890.1",0.486567140376213
"Bradi1g48160.1",0.588045022228458
"Bradi5g04810.1",-1.37100432229813
"Bradi5g22630.1",-0.689013338395489
"Bradi2g02380.1",1.43139559996961
"Bradi2g13640.1",0.535353923170111
"Bradi2g18852.1",0.766259684918994
"Bradi3g40610.3",0.389588765264394
"Bradi3g57420.1",-0.4363559717985
"Bradi1g09800.1",-0.391274305058892
"Bradi1g11210.1",0.423635728137692
"Bradi1g30656.1",-0.405729124676348
"Bradi1g45710.1",0.687246555610904
"Bradi1g70255.1",1.88886959608501
"Bradi1g77450.1",-0.697394265714219
"Bradi5g14137.1",0.808762915716245
"Bradi5g14780.2",0.888543808449579
"Bradi5g25980.2",-0.439758425029353
"Bradi4g07370.1",0.658806676174771
"Bradi4g34200.1",0.449267151529585
"Bradi4g40300.1",0.380120616382458
"Bradi2g22490.1",-0.334110091604629
"Bradi2g57730.2",-0.492359947125167
"Bradi3g13930.1",1.49364943151619
"Bradi3g16150.1",0.457754505162197
"Bradi3g32990.1",-0.382345134636155
"Bradi3g34240.5",-0.448765766436057
"Bradi3g59890.1",-0.61375225254146
"Bradi2g12891.2",-1.22597412735751
"Bradi2g41490.3",-0.547828645295986
"Bradi3g20207.3",0.609736712912311
"Bradi3g27288.1",-0.656577829392464
"Bradi1g06177.1",1.65383639708318
"Bradi1g71690.1",0.335784520368082
"Bradi4g05560.1",0.517631553361395
"Bradi2g52810.2",-0.447023600890604
"Bradi3g57640.1",0.367245678838734
"Bradi2g30905.1",0.63229272063796
"Bradi2g40790.1",-0.74574372149935
"Bradi1g13650.2",-0.31768159463228
"Bradi2g25160.3",0.339401522494922
"Bradi1g30230.3",-0.770688256597034
"Bradi5g18277.1",1.91547902740077
"Bradi3g42891.1",-0.94137042157422
"Bradi1g52740.5",-0.707170903962234
"Bradi1g61390.1",0.930820810219903
"Bradi1g71360.1",-0.787118108053785
"Bradi4g34667.1",0.651043430668741
"Bradi4g36580.1",0.381331304052643
"Bradi2g55886.1",-1.54123585474492
"Bradi3g50250.1",-0.780603877974287
"Bradi3g50726.1",0.597984709375622
"Bradi1g22160.1",-0.528069584785676
"Bradi1g39290.2",-0.497676931353568
"Bradi1g35790.1",-0.574715760648934
"Bradi3g01590.3",0.449038347646637
"Bradi1g01780.1",0.600308241763351
"Bradi1g60680.1",0.6728866490006
"Bradi4g34750.1",0.408981241263631
"Bradi3g30370.2",0.435654399595695
"Bradi3g46747.1",-0.34859671599425
"Bradi1g33290.2",0.399824384573433
"Bradi2g52090.1",1.27099850521747
"Bradi2g61030.1",-1.51204424759276
"Bradi3g31800.1",1.50090169432863
"Bradi3g50520.2",0.417962989151375
"Bradi5g16232.1",1.10992029477572
"Bradi1g14420.11",-0.411250081329301
"Bradi1g36630.1",-1.80032907118359
"Bradi1g72510.11",-0.372196128020736
"Bradi5g25531.2",-0.530378684718954
"Bradi5g27210.1",0.851118815591691
"Bradi2g59137.5",-0.478923916279826
"Bradi3g30260.2",-0.600681073573914
"Bradi4g34260.3",0.444398444233114
"Bradi1g00880.1",-1.05208580977132
"Bradi1g30252.1",-1.45528266387279
"Bradi4g37960.1",0.584281714594826
"Bradi2g39260.1",1.16445653176862
"Bradi1g69463.1",-0.562255845721027
"Bradi1g17440.1",-0.497671768457674
"Bradi1g35736.1",0.795041566129147
"Bradi3g00282.1",-0.49280687504801
"Bradi1g18080.3",-0.70605723041146
"Bradi2g38192.2",0.509681840506834
"Bradi2g48810.1",0.483680416612838
"Bradi3g03660.1",0.625938036016886
"Bradi1g33670.1",1.90883671711039
"Bradi1g15297.1",-2.28505772773563
"Bradi2g51440.1",0.741095162438826
"Bradi3g13740.1",0.350606565012808
"Bradi3g00960.1",-0.287685865355898
"Bradi1g55830.1",0.866383513889258
"Bradi5g03897.1",0.76797319960355
"Bradi1g56600.4",-0.350073167034277
"Bradi5g01872.1",0.703742753609646
"Bradi5g20300.13",0.606017280217553
"Bradi4g31470.1",-0.388698204484962
"Bradi2g04000.3",0.397991993418874
"Bradi2g55010.1",-0.396503078378689
"Bradi3g36150.1",0.266334636303965
"Bradi3g15650.1",0.697913244120336
"Bradi2g19221.5",-0.446381155449143
"Bradi2g34072.1",-0.923692328211503
"Bradi3g23348.2",1.09026840740173
"Bradi1g69670.1",-0.393347867432913
"Bradi1g10540.1",0.542111439677811
"Bradi2g22180.1",-0.469712800383923
"Bradi5g19410.3",0.411220237652542
"Bradi1g14705.1",-1.36499244801318
"Bradi2g16490.2",-0.480723158695632
"Bradi3g05500.5",-0.491199519407211
"Bradi1g00219.2",0.654762592194113
"Bradi1g00222.2",-0.0655897618720617
"Bradi1g00234.1",-0.06363027793736
"Bradi1g00260.2",0.0842017838287116
"Bradi1g00267.1",0.203256770490368
"Bradi1g00282.1",-0.154738635938859
"Bradi1g00330.2",0.529724255986309
"Bradi1g00347.1",-0.0187437396994815
"Bradi1g00370.1",-0.0818692671085716
"Bradi1g00382.1",-0.380426986212989
"Bradi1g00410.1",-0.274618906225964
"Bradi1g00417.1",0.0479114935862137
"Bradi1g00427.2",-0.490877685219617
"Bradi1g00450.3",-0.101501044137661
"Bradi1g00460.1",0.134361529102669
"Bradi1g00470.2",-0.180996891335287
"Bradi1g00480.4",0.0182085571074411
"Bradi1g00485.4",0.154655477764663
"Bradi1g00491.3",0.826978133653526
"Bradi1g00497.1",0.274709997090209
"Bradi1g00510.10",-0.18529556183166
"Bradi1g00517.14",-0.02332462304168
"Bradi1g00530.1",0.29987551104189
"Bradi1g00560.6",0.0724296534202127
"Bradi1g00563.2",-1.1358270364251
"Bradi1g00567.3",-0.137517664439728
"Bradi1g00580.3",-0.104680028648554
"Bradi1g00587.6",-0.198335571033033
"Bradi1g00620.1",-0.49016819058547
"Bradi1g00630.1",0.620215854540426
"Bradi1g00642.3",-0.138920110586414
"Bradi1g00666.2",-0.687658545457305
"Bradi1g00678.1",-0.47942562403524
"Bradi1g00690.2",-0.0988704692149503
"Bradi1g00700.8",-0.142135836401552
"Bradi1g00710.1",0.186524976720345
"Bradi1g00720.2",-0.385414114693288
"Bradi1g00730.1",0.343529534124801
"Bradi1g00740.1",-0.239863295796222
"Bradi1g00750.1",-0.276832346158696
"Bradi1g00760.1",0.239863981716843
"Bradi1g00770.1",-0.39927318548211
"Bradi1g00780.2",0.64320699511219
"Bradi1g00790.2",-0.0755563038186595
"Bradi1g00807.1",-0.479602107999067
"Bradi1g00820.2",0.325621397546587
"Bradi1g00830.1",0.32701818625343
"Bradi1g00847.1",0.0751567996898012
"Bradi1g00860.3",0.181149910482011
"Bradi1g00887.2",0.0356965888315468
"Bradi1g00900.7",0.0757223635836435
"Bradi1g00910.3",-0.0982693070398316
"Bradi1g00990.1",0.118534690942497
"Bradi1g01000.1",0.162150025855129
"Bradi1g01007.1",0.173595062846759
"Bradi1g01014.1",-0.143111955884397
"Bradi1g01021.1",0.505329062172912
"Bradi1g01047.1",0.535088685039941
"Bradi1g01058.4",-0.267210991078253
"Bradi1g01070.1",0.374694276799229
"Bradi1g01090.1",-0.0701940149355343
"Bradi1g01100.1",0.317911324744335
"Bradi1g01130.2",-0.0122572876081057
"Bradi1g01140.1",0.36089518116303
"Bradi1g01150.1",0.27126436745115
"Bradi1g01170.9",-0.0821027101560753
"Bradi1g01180.1",0.423429756805885
"Bradi1g01200.1",0.199163776762569
"Bradi1g01210.2",0.46029251264754
"Bradi1g01250.4",0.0676510259022084
"Bradi1g01257.1",0.0865777453322661
"Bradi1g01270.3",0.542545134011394
"Bradi1g01290.1",-0.0571560376936988
"Bradi1g01300.1",0.555084777865287
"Bradi1g01310.1",-0.0651569074698303
"Bradi1g01320.1",0.569990278149843
"Bradi1g01330.3",0.27106066198314
"Bradi1g01363.1",-0.0496137428405772
"Bradi1g01380.2",-0.0823616159286792
"Bradi1g01387.5",-0.185507103028176
"Bradi1g01397.2",0.693955016913048
"Bradi1g01407.2",-0.0429141126023368
"Bradi1g01434.1",1.37305977255562
"Bradi1g01442.2",-0.611889223656937
"Bradi1g01470.1",0.452136528204351
"Bradi1g01480.1",0.0979486357878899
"Bradi1g01487.1",0.344454174335142
"Bradi1g01500.1",0.0406590181648342
"Bradi1g01507.1",0.000817758621597084
"Bradi1g01530.1",-0.0777220913957223
"Bradi1g01546.1",0.228774631323898
"Bradi1g01560.2",-0.124500740119573
"Bradi1g01570.1",0.106520898555401
"Bradi1g01580.1",0.305437422563293
"Bradi1g01600.1",0.416365291689889
"Bradi1g01610.1",0.432678063010335
"Bradi1g01620.1",0.537994076246467
"Bradi1g01630.1",0.0248105672382438
"Bradi1g01640.2",0.473137430086618
"Bradi1g01660.1",-0.0108217040585654
"Bradi1g01670.1",0.140842017158728
"Bradi1g01694.1",0.0747879314535116
"Bradi1g01696.1",0.369153443697486
"Bradi1g01710.1",0.0814300472713872
"Bradi1g01720.1",0.0305589417860362
"Bradi1g01730.1",-0.414264846261602
"Bradi1g01740.1",0.0105235600269335
"Bradi1g01760.1",-0.302707186657206
"Bradi1g01790.2",0.16465933898592
"Bradi1g01800.4",0.204261647648641
"Bradi1g01802.1",0.256484918344779
"Bradi1g01810.8",0.564093925842982
"Bradi1g01820.1",-0.200866031500335
"Bradi1g01830.6",-0.188898968426462
"Bradi1g01840.1",0.251305582806401
"Bradi1g01847.2",0.219518094023999
"Bradi1g01870.2",0.257965315734047
"Bradi1g01890.1",-0.843167351717682
"Bradi1g01920.1",-0.127105539967072
"Bradi1g01930.3",-0.0784568847278632
"Bradi1g01936.4",-0.327534775616388
"Bradi1g01947.1",0.0345745733336577
"Bradi1g01948.1",-0.57520137429265
"Bradi1g01949.1",-0.686120285606189
"Bradi1g01965.1",0.666099104867148
"Bradi1g01970.1",0.096054144815412
"Bradi1g01980.1",-0.0937676798653494
"Bradi1g01985.7",0.653879568385884
"Bradi1g01990.6",0.267513891725888
"Bradi1g02000.2",0.00754360377212956
"Bradi1g02010.1",-0.00690172944472976
"Bradi1g02020.1",-0.00874851659051026
"Bradi1g02030.1",0.411652233896764
"Bradi1g02050.6",1.08158160910549
"Bradi1g02060.1",-0.0191844251165394
"Bradi1g02080.1",-0.170238169317945
"Bradi1g02090.2",-0.124000496856197
"Bradi1g02117.1",-0.349568476943707
"Bradi1g02130.4",0.118988612883566
"Bradi1g02138.1",0.316285384063376
"Bradi1g02145.3",0.499143590394438
"Bradi1g02160.1",0.157119483907518
"Bradi1g02170.1",0.068708180132465
"Bradi1g02180.1",0.0191939948156989
"Bradi1g02210.1",-0.645952984143615
"Bradi1g02220.2",-0.250106450587719
"Bradi1g02230.1",-0.0279202489581389
"Bradi1g02247.5",-0.0961973152018961
"Bradi1g02260.1",0.169871730462494
"Bradi1g02270.1",-0.00818679942695859
"Bradi1g02273.1",-0.270087228376056
"Bradi1g02280.3",-0.115556308945419
"Bradi1g02290.1",0.487744712584268
"Bradi1g02300.1",-1.39850556647847
"Bradi1g02303.1",0.174582045179712
"Bradi1g02310.7",-0.0902943297463172
"Bradi1g02327.1",-0.208674618766391
"Bradi1g02350.2",0.256499590431761
"Bradi1g02370.1",0.171734105696754
"Bradi1g02380.1",-0.374049820645296
"Bradi1g02390.1",-0.337598800677797
"Bradi1g02420.1",-0.139785535035344
"Bradi1g02450.3",-0.498914928873002
"Bradi1g02460.1",0.0694723337765238
"Bradi1g02480.1",-0.0935506985216404
"Bradi1g02490.1",0.209304957192523
"Bradi1g02510.3",-0.248410129851169
"Bradi1g02517.2",0.114533032055961
"Bradi1g02530.1",-0.363778985872011
"Bradi1g02540.1",-0.36966695927203
"Bradi1g02550.1",-0.422778192215936
"Bradi1g02560.1",-0.473213596747065
"Bradi1g02580.2",-0.251976442277471
"Bradi1g02590.2",0.0577395056243623
"Bradi1g02597.1",-0.100055244766804
"Bradi1g02610.1",-0.154041092744563
"Bradi1g02621.1",0.148422186424617
"Bradi1g02630.1",-0.0684956549947065
"Bradi1g02635.1",0.172168570684219
"Bradi1g02680.2",0.271479831604529
"Bradi1g02690.1",0.0133600732626774
"Bradi1g02710.1",-0.437213965352193
"Bradi1g02720.4",-0.162649373721174
"Bradi1g02740.1",0.115282396059624
"Bradi1g02750.1",0.881465799363565
"Bradi1g02760.1",0.0587926342965579
"Bradi1g02780.1",0.143998886681806
"Bradi1g02805.1",0.277773814041345
"Bradi1g02830.3",1.39436864598449
"Bradi1g02840.1",-0.166421108633955
"Bradi1g02880.2",-0.0109309961949415
"Bradi1g02890.5",0.225587259308406
"Bradi1g02900.2",0.368973989613047
"Bradi1g02920.1",0.391692072396552
"Bradi1g02930.1",0.115559130189559
"Bradi1g02940.3",0.0733713204962001
"Bradi1g02950.1",0.312850828944469
"Bradi1g02960.5",0.0240111350303226
"Bradi1g02971.1",0.820733008491099
"Bradi1g02980.2",-0.20578150605687
"Bradi1g02990.1",0.274775751880683
"Bradi1g03000.1",0.115877920367966
"Bradi1g03010.1",0.123467416682847
"Bradi1g03030.1",0.118614974583798
"Bradi1g03040.1",0.930608012066664
"Bradi1g03050.1",0.214859705354377
"Bradi1g03090.1",0.107889547935106
"Bradi1g03110.2",-0.299480684533281
"Bradi1g03120.1",-0.283362651343502
"Bradi1g03130.1",0.16744136868063
"Bradi1g03136.2",0.0341228437621896
"Bradi1g03142.1",-0.470222635371917
"Bradi1g03150.3",0.0846561844962326
"Bradi1g03160.1",-0.283371198235157
"Bradi1g03170.1",0.145768552496888
"Bradi1g03180.1",-0.0877689079982542
"Bradi1g03185.1",0.33155943232956
"Bradi1g03191.1",0.441084774756956
"Bradi1g03196.2",-0.378967634493754
"Bradi1g03207.1",-0.457827593200862
"Bradi1g03220.1",0.270774080368073
"Bradi1g03260.1",0.45173934331382
"Bradi1g03270.3",0.0103057317436647
"Bradi1g03290.1",0.15412128123843
"Bradi1g03307.3",0.319891035762492
"Bradi1g03340.1",-0.554570178762234
"Bradi1g03350.1",-0.892928623610756
"Bradi1g03363.1",-0.182273733962077
"Bradi1g03367.2",0.324584822187721
"Bradi1g03380.1",-0.0335119975207326
"Bradi1g03410.1",0.348672044067788
"Bradi1g03420.1",0.087588656539536
"Bradi1g03440.1",-0.0166249694619522
"Bradi1g03450.2",0.452466047714995
"Bradi1g03461.1",0.563948246099375
"Bradi1g03470.1",0.210438705060498
"Bradi1g03480.1",0.0787824463634812
"Bradi1g03483.1",0.632797758843203
"Bradi1g03486.1",1.42705592036179
"Bradi1g03490.2",0.14194671864438
"Bradi1g03530.6",-0.196943819472165
"Bradi1g03537.1",-1.44122543108532
"Bradi1g03550.1",-0.214126408372983
"Bradi1g03560.1",-0.274150449081067
"Bradi1g03580.2",0.422046443008512
"Bradi1g03590.1",-0.162279885768828
"Bradi1g03595.1",-0.204185455430524
"Bradi1g03605.1",0.92993228917481
"Bradi1g03610.1",-0.216419552395096
"Bradi1g03620.3",0.192830564411594
"Bradi1g03650.1",0.0438122192427332
"Bradi1g03660.1",-0.237738650885763
"Bradi1g03670.5",0.72172276265854
"Bradi1g03710.2",0.0517967052868719
"Bradi1g03720.1",-0.286676960407257
"Bradi1g03730.1",0.042892877918306
"Bradi1g03737.5",0.0296831863050767
"Bradi1g03750.1",-0.192004901729401
"Bradi1g03760.1",-0.182059039364135
"Bradi1g03790.1",-0.0607566005172474
"Bradi1g03800.3",-0.0134734918452625
"Bradi1g03820.2",0.123799226051654
"Bradi1g03827.1",-0.586769678456521
"Bradi1g03840.1",0.253171300806239
"Bradi1g03850.1",0.165187980296365
"Bradi1g03860.1",0.246595893583937
"Bradi1g03867.2",0.157587883745991
"Bradi1g03880.1",0.402510907789449
"Bradi1g03890.5",-0.0967610502207369
"Bradi1g03910.1",0.00597105844616385
"Bradi1g03920.1",0.167923370337706
"Bradi1g03930.1",0.0952800659213016
"Bradi1g03940.1",0.135555054774082
"Bradi1g03947.1",0.640387380412644
"Bradi1g03951.2",-0.149860628605399
"Bradi1g03953.1",-0.604367593672404
"Bradi1g03961.1",0.155479904687696
"Bradi1g03965.2",-0.140390867087956
"Bradi1g04000.5",-0.0619066018569202
"Bradi1g04030.1",-0.37358440466326
"Bradi1g04060.3",0.479830427286937
"Bradi1g04070.1",0.438291686071866
"Bradi1g04080.1",-0.221692053005764
"Bradi1g04090.1",-0.102146124931495
"Bradi1g04097.2",-0.0442761343171666
"Bradi1g04120.7",0.0527723217535318
"Bradi1g04130.1",0.270477457175108
"Bradi1g04140.1",-0.25333867988422
"Bradi1g04150.1",-0.351980239803073
"Bradi1g04160.1",0.341818607921296
"Bradi1g04180.2",-0.119122652733421
"Bradi1g04191.1",0.0246060155014225
"Bradi1g04220.5",-0.0634926584807433
"Bradi1g04226.2",0.289188498363599
"Bradi1g04232.1",0.442206781320678
"Bradi1g04240.2",-0.101619278909908
"Bradi1g04250.1",-0.0604702764187689
"Bradi1g04270.1",0.0429411299452322
"Bradi1g04280.3",0.567563343369948
"Bradi1g04286.3",0.847030963251596
"Bradi1g04288.1",0.213563677541786
"Bradi1g04292.1",0.511900183606831
"Bradi1g04300.1",0.25562888187884
"Bradi1g04320.1",-0.0767817636489168
"Bradi1g04330.1",-0.0772265175506925
"Bradi1g04337.2",0.331886854245787
"Bradi1g04397.2",0.0404248049565465
"Bradi1g04430.1",0.186949186042996
"Bradi1g04440.1",-0.260716012179271
"Bradi1g04477.2",0.22306045201617
"Bradi1g04500.1",-0.277553953787901
"Bradi1g04520.1",-0.00833579748792054
"Bradi1g04527.1",0.458071637644374
"Bradi1g04540.1",-0.144824287431965
"Bradi1g04550.7",-0.224013850573372
"Bradi1g04570.1",0.103984696929327
"Bradi1g04590.1",-0.334999228318314
"Bradi1g04597.7",-0.0122386780001052
"Bradi1g04630.1",-0.276449773629088
"Bradi1g04670.1",-0.00170151241533204
"Bradi1g04683.2",-0.333842627956838
"Bradi1g04710.5",0.00138115902173835
"Bradi1g04720.1",0.382861436545331
"Bradi1g04730.2",0.126477538400814
"Bradi1g04740.1",0.192907704369774
"Bradi1g04750.2",0.0302351403284036
"Bradi1g04760.1",-0.175058187215847
"Bradi1g04800.1",0.254374916658318
"Bradi1g04810.1",-0.276722313168245
"Bradi1g04820.7",0.0117469136862613
"Bradi1g04840.1",-0.2189511413267
"Bradi1g04850.1",-0.397957797361908
"Bradi1g04855.1",0.329501801282285
"Bradi1g04860.4",-0.208314448180628
"Bradi1g04880.1",0.648067432791005
"Bradi1g04930.1",0.294224731525092
"Bradi1g04940.1",-0.00828487040137294
"Bradi1g04950.3",0.199767342517057
"Bradi1g04980.1",0.333199062074193
"Bradi1g05000.3",-0.554267890413156
"Bradi1g05010.1",-0.193698227541094
"Bradi1g05020.1",-0.337791956418327
"Bradi1g05030.1",0.0130994397278908
"Bradi1g05037.1",-0.10160026170172
"Bradi1g05050.1",0.193790707423558
"Bradi1g05056.1",0.508624821480111
"Bradi1g05070.3",0.0154487595439004
"Bradi1g05080.1",-0.292164343009676
"Bradi1g05090.1",-0.346479225033719
"Bradi1g05110.3",0.0394809728970465
"Bradi1g05116.6",-0.125677534780144
"Bradi1g05122.2",-0.0983415188447283
"Bradi1g05130.4",-0.124716940982183
"Bradi1g05141.1",0.0415139601863001
"Bradi1g05150.2",-0.000774788188020986
"Bradi1g05156.2",0.355909407080701
"Bradi1g05162.6",-0.367283687279988
"Bradi1g05170.2",-0.135857549519522
"Bradi1g05198.1",-0.910987715003896
"Bradi1g05205.1",-0.170740263253387
"Bradi1g05211.1",0.0759333861887656
"Bradi1g05214.1",0.727373338989576
"Bradi1g05217.1",0.044964574592941
"Bradi1g05251.1",-0.0961470835701303
"Bradi1g05260.2",0.102142865787708
"Bradi1g05306.1",0.42016661678315
"Bradi1g05310.3",0.308133364365044
"Bradi1g05320.1",-0.173377368653418
"Bradi1g05340.3",0.317025164871756
"Bradi1g05346.1",0.26502035372783
"Bradi1g05360.1",-0.170518411172585
"Bradi1g05371.2",0.252199566141762
"Bradi1g05390.2",0.133469844851483
"Bradi1g05410.1",-0.280136041936041
"Bradi1g05420.2",-0.0393264325132912
"Bradi1g05430.4",0.0563302852343858
"Bradi1g05450.1",-0.817296084454017
"Bradi1g05467.3",-0.126566003407176
"Bradi1g05480.1",0.164766082036553
"Bradi1g05490.2",-0.185417980214809
"Bradi1g05520.7",0.294960481551004
"Bradi1g05540.1",1.18534869219093
"Bradi1g05580.1",-0.0368981274756705
"Bradi1g05590.5",0.0761909029818097
"Bradi1g05600.1",0.480673366471576
"Bradi1g05610.1",0.214081533160077
"Bradi1g05630.1",0.0193819181746675
"Bradi1g05650.1",0.179332923133082
"Bradi1g05660.1",-0.0575197750221629
"Bradi1g05670.1",0.30744262094508
"Bradi1g05680.10",0.0260886331218294
"Bradi1g05690.1",-0.399197618144601
"Bradi1g05700.1",0.269618329199943
"Bradi1g05707.1",-0.293508635976809
