"gene","logFoldChange"
"Bradi4g10560.1",-1.17602845418659
"Bradi4g28460.1",-1.07928722948883
"Bradi5g15560.1",-1.88905077349807
"Bradi3g33120.1",-5.67241668534554
"Bradi1g32700.2",0.725446005832351
"Bradi1g74340.1",0.748228070566803
"Bradi4g03410.1",-3.56169955722087
"Bradi3g22850.2",1.34704324442317
"Bradi3g36120.1",-1.42798725516448
"Bradi1g34600.1",2.74613017252506
"Bradi2g46501.1",1.19880423712699
"Bradi2g54441.1",1.52384154216929
"Bradi2g54920.4",-1.57197344081921
"Bradi1g65831.1",2.24519911275524
"Bradi1g36530.1",0.896775475358142
"Bradi1g78260.1",1.48238065553253
"Bradi3g07230.1",-0.854702121302816
"Bradi3g37480.1",0.969102600322951
"Bradi4g29650.1",-0.791102498977374
"Bradi2g06550.1",2.28593378357184
"Bradi2g44930.2",-0.873322422182464
"Bradi3g08338.2",1.52900728480373
"Bradi2g46665.1",1.7308268509594
"Bradi3g38290.1",0.905775949967295
"Bradi2g26760.1",1.53116363202203
"Bradi1g64010.3",-0.916217544477106
"Bradi1g50840.1",2.83750145692472
"Bradi4g32660.4",1.66840939052664
"Bradi2g21190.2",-1.41904647457207
"Bradi3g38487.1",1.08678747744565
"Bradi1g32456.1",-1.33627125387761
"Bradi3g39800.2",-1.67007099193008
"Bradi3g38020.1",1.33563837174962
"Bradi3g36690.1",0.815251411467581
"Bradi2g55250.1",1.63749720526714
"Bradi2g48890.1",-1.13890980692187
"Bradi3g16070.1",-1.64801067617152
"Bradi3g44717.1",1.37355983843815
"Bradi3g52690.7",-1.48959904702537
"Bradi2g04980.1",1.07206476542705
"Bradi1g32860.3",0.829087430284516
"Bradi4g12070.3",1.27880579560329
"Bradi2g18852.1",1.73606821415359
"Bradi1g15840.1",0.928852755600175
"Bradi1g47730.1",3.65493221676991
"Bradi4g09567.5",1.15117862626556
"Bradi3g56801.1",-6.39019039940511
"Bradi2g38200.1",-1.28150033325236
"Bradi5g02077.1",1.16822952635618
"Bradi1g51540.2",1.71350645830348
"Bradi2g02720.1",1.49150493657451
"Bradi5g04030.1",0.826980710880596
"Bradi1g70930.4",1.16239821675144
"Bradi5g11295.1",2.88203670452198
"Bradi1g45580.1",1.04192018297876
"Bradi4g45360.1",1.01765427236878
"Bradi3g05020.1",-1.66234711425927
"Bradi5g08520.4",1.38129289371187
"Bradi1g77430.1",1.13404167532025
"Bradi2g57170.1",-0.911386542792469
"Bradi2g52840.1",1.28467320004349
"Bradi5g26380.1",-5.56989799468523
"Bradi2g21990.2",0.711942136711359
"Bradi2g24070.3",1.07093357503272
"Bradi3g27291.1",-1.68860857975436
"Bradi1g33810.1",-1.49863067607148
"Bradi1g26857.7",-1.16199293944217
"Bradi3g30490.1",-0.918392330515539
"Bradi2g55310.1",-2.22749342253848
"Bradi1g17243.1",-0.707933303453566
"Bradi1g35350.3",1.39950701986612
"Bradi2g21142.1",0.931504599835161
"Bradi1g51090.1",-3.22028544162224
"Bradi2g49490.14",1.61023801252775
"Bradi2g56037.1",1.26043306170392
"Bradi2g57310.1",-0.842090437211813
"Bradi3g53780.3",-0.928156286829239
"Bradi4g36720.1",-0.69175169592288
"Bradi1g07570.1",-0.665089953578251
"Bradi1g08872.1",2.44278938326542
"Bradi3g56490.4",1.08676232830041
"Bradi1g44470.1",-1.48062168197314
"Bradi2g12330.1",2.91891596451022
"Bradi4g41802.1",-1.69102560945378
"Bradi1g24811.4",-1.29747652725464
"Bradi2g31590.1",-1.36793785940755
"Bradi1g47180.1",-1.03468565304326
"Bradi1g46670.6",0.710831248388754
"Bradi2g39970.1",2.21105305478108
"Bradi3g52570.1",-1.10601957932578
"Bradi1g27910.1",2.29323114565946
"Bradi1g22110.2",1.18446422581276
"Bradi2g52260.1",1.03929151628057
"Bradi3g49140.3",0.831339991275983
"Bradi3g55440.5",1.00283868884939
"Bradi4g31440.4",-0.567203695551369
"Bradi1g27867.1",0.689527164243564
"Bradi2g13820.3",-0.725204780844452
"Bradi1g71740.1",2.13028778625778
"Bradi4g20620.1",0.798982415228523
"Bradi4g20940.1",1.71965324926177
"Bradi2g14220.1",0.726215206115883
"Bradi2g33050.1",1.27886391911097
"Bradi3g23210.1",2.04998051249456
"Bradi3g45270.1",1.57579269383937
"Bradi2g08100.1",1.21827823915354
"Bradi1g76800.1",1.23483246954509
"Bradi2g57332.1",2.18712716985308
"Bradi3g47530.1",1.12795887424487
"Bradi2g34120.1",0.955286487107147
"Bradi3g22840.1",1.18600303589711
"Bradi2g07550.1",-0.84741027333232
"Bradi1g29850.1",-0.852788538197798
"Bradi1g55007.1",-0.869672519261913
"Bradi3g40210.1",-0.738042182628755
"Bradi1g58220.4",-0.976779283744182
"Bradi1g74810.1",0.901121332766188
"Bradi3g60750.1",1.42145880361626
"Bradi1g06300.4",-1.12385977881475
"Bradi2g36480.1",-0.567485761293516
"Bradi2g23450.1",-0.847336896647822
"Bradi3g14976.1",3.11102410948725
"Bradi2g10810.1",-0.839676197073014
"Bradi3g19224.1",0.77510621327448
"Bradi3g17722.4",-2.21625317548297
"Bradi3g50508.1",2.46690698152653
"Bradi5g19100.1",-1.96995128798779
"Bradi4g05650.1",3.15349242404634
"Bradi2g22766.1",0.775090522625052
"Bradi3g34040.1",-0.841237814972412
"Bradi3g51280.1",-1.45838330673927
"Bradi4g05734.1",1.46141938703636
"Bradi1g36460.1",-0.682149062616682
"Bradi1g75290.1",0.796632413507881
"Bradi2g62131.1",2.58593530060216
"Bradi1g12040.1",1.07851197225288
"Bradi1g31700.1",1.37268694053054
"Bradi2g24197.1",-1.02972935160088
"Bradi4g02570.1",-1.38045795238111
"Bradi3g37650.1",0.694258481907581
"Bradi1g07220.1",-1.30548885605089
"Bradi2g50620.1",-1.77926283434267
"Bradi1g45090.1",-0.993039890113166
"Bradi5g11840.1",-0.697234272196226
"Bradi4g09920.2",-0.842364642296789
"Bradi3g28900.1",0.920950946107737
"Bradi3g54210.2",-0.586921432342171
"Bradi1g65430.2",-1.00335491102449
"Bradi4g02192.1",0.76041912115319
"Bradi1g27920.1",1.32155654466768
"Bradi1g60660.1",1.46536556894869
"Bradi4g11590.2",-0.951389782133485
"Bradi4g43150.1",0.86123122619589
"Bradi3g35180.3",-0.661414010518518
"Bradi5g19270.2",1.70725513975869
"Bradi2g24730.3",1.05116907325342
"Bradi2g03670.1",-0.882774796078671
"Bradi3g06577.1",-1.26772448836725
"Bradi3g60070.2",-3.68792952697318
"Bradi3g22802.2",0.993532785290194
"Bradi4g44027.2",1.07791531452578
"Bradi5g23135.1",-1.62925148182299
"Bradi3g10770.5",-1.12519261535804
"Bradi3g06076.1",1.69066332144944
"Bradi1g24887.1",2.6620838037707
"Bradi2g30552.1",-3.14332666527844
"Bradi3g27311.1",-0.967884604257531
"Bradi5g11970.1",-3.34232280402147
"Bradi2g07180.1",1.13239614584361
"Bradi2g55530.7",0.912499511753534
"Bradi3g14140.3",1.0018011898894
"Bradi1g20930.1",1.24858574652095
"Bradi3g58067.1",0.784340401562866
"Bradi2g59860.1",1.23891403012484
"Bradi1g30220.1",-0.903592609266425
"Bradi2g39677.1",1.98335742177288
"Bradi2g01290.1",1.68662638788622
"Bradi4g36962.1",2.05481284657308
"Bradi1g59440.2",1.9664113727403
"Bradi4g40177.1",0.756245605328135
"Bradi2g61607.1",-4.95869839565651
"Bradi1g14050.2",0.980676455323759
"Bradi2g48420.1",1.55835789024322
"Bradi5g09550.1",0.918780733807213
"Bradi2g46750.1",1.22802956047529
"Bradi3g50300.2",2.61086119036919
"Bradi2g24240.1",4.09148075388513
"Bradi1g22321.1",1.26716558712753
"Bradi1g65905.1",-2.32127873291806
"Bradi2g58152.1",-1.126916613291
"Bradi3g30660.1",-0.841032235507242
"Bradi1g49630.1",-1.44423866270778
"Bradi4g28695.1",0.621552526450442
"Bradi4g35382.1",-1.07739315709758
"Bradi3g51630.5",-4.86044891431523
"Bradi3g05296.1",1.66251105118423
"Bradi2g56786.1",1.01381266483165
"Bradi3g36600.1",-0.883664846835358
"Bradi5g27695.2",-1.45283680376075
"Bradi1g58415.1",1.23258731204106
"Bradi2g16337.6",-0.776686623420768
"Bradi4g39435.1",1.31446390327739
"Bradi4g27680.3",2.37993996791512
"Bradi3g38980.1",-0.942926040179768
"Bradi1g23675.6",-0.97753086302063
"Bradi4g07740.1",1.11329098150307
"Bradi3g08160.1",1.24959950452321
"Bradi3g52170.1",1.06707682361735
"Bradi4g40155.6",1.67251672114276
"Bradi1g56080.4",1.17784869501702
"Bradi2g14590.1",1.46077378666175
"Bradi1g62870.1",2.20562061087328
"Bradi5g22930.2",-1.39264483458937
"Bradi4g19930.1",2.20120960555816
"Bradi4g29380.1",2.52956217450102
"Bradi2g15370.1",1.24524471816054
"Bradi3g09500.1",2.25723286111472
"Bradi3g09660.2",-0.883921639475194
"Bradi3g28306.1",1.07529140841659
"Bradi3g52359.1",-1.41108893969562
"Bradi2g41890.1",-0.628889979705781
"Bradi3g60981.2",3.55181036630836
"Bradi1g05753.1",-3.94506849755887
"Bradi3g20430.1",-0.658947220868907
"Bradi3g56280.1",-0.804067923010353
"Bradi1g17830.11",0.746024252827387
"Bradi1g00700.8",0.71663897742978
"Bradi4g40160.4",0.950399204182592
"Bradi1g00860.3",0.66499909555078
"Bradi1g25990.1",0.705678312646454
"Bradi4g12695.1",2.00771460034976
"Bradi1g03500.1",1.30807404948215
"Bradi2g50440.2",-0.800925363381689
"Bradi3g10600.1",1.64862562616528
"Bradi5g25570.1",-1.93966028679452
"Bradi3g52110.1",-1.1312929169501
"Bradi4g27570.2",-0.893812011491679
"Bradi5g12395.2",1.08016525119471
"Bradi4g09070.3",0.863917907907338
"Bradi4g09190.1",-2.26189680342096
"Bradi4g33144.12",-2.32235491927757
"Bradi2g34600.1",2.06456378110725
"Bradi2g47747.1",-1.10593370414427
"Bradi1g08820.3",0.787191000154453
"Bradi5g00441.1",-3.36615756411783
"Bradi5g01546.1",-1.66437230460385
"Bradi2g25286.1",2.13114885412962
"Bradi1g71030.3",-0.891994162568497
"Bradi4g44650.1",1.04479723966542
"Bradi2g39220.1",-0.764942020620194
"Bradi2g42550.1",1.28061179054567
"Bradi2g51440.1",1.46790749252721
"Bradi1g46992.1",-3.47859943762501
"Bradi5g22250.1",1.2115826783218
"Bradi4g35950.1",-0.841495848589291
"Bradi2g45030.1",1.15950181135975
"Bradi5g00483.1",-1.54819936934362
"Bradi1g59420.2",0.702845041870671
"Bradi4g27383.1",1.75510302793911
"Bradi3g07558.1",1.21871014342271
"Bradi4g35790.1",-2.41374900247013
"Bradi1g32460.1",0.638637560618666
"Bradi3g05050.2",1.265631935443
"Bradi1g00980.3",0.872907521835211
"Bradi4g10116.1",-1.26343577543186
"Bradi2g54960.3",0.988456158198281
"Bradi2g07293.1",1.01097785452565
"Bradi3g23066.1",0.881294495012147
"Bradi1g41957.2",-0.996369420637323
"Bradi1g69407.3",-0.898668181044613
"Bradi4g15430.11",1.81522467842682
"Bradi3g16060.1",0.879770592060118
"Bradi5g07750.1",0.696902292339909
"Bradi4g43314.1",-0.893023518026614
"Bradi1g69330.1",1.69524233062534
"Bradi2g14790.5",-1.10670829130186
"Bradi1g24835.1",1.15340805536448
"Bradi1g30037.1",2.25222718792985
"Bradi5g09170.2",-0.827729190030427
"Bradi4g40490.1",2.13596431144308
"Bradi2g48920.3",-0.65860291348372
"Bradi3g22830.1",1.39692114968393
"Bradi3g41691.1",-4.59185054285771
"Bradi1g21640.1",-1.53496530102861
"Bradi4g17790.1",-3.53109517194885
"Bradi1g64384.1",-0.653995050531483
"Bradi1g67240.1",1.21494278889146
"Bradi4g24424.1",2.25200050116001
"Bradi2g09177.1",-0.92124585551611
"Bradi3g55500.1",1.16986003698386
"Bradi1g29220.1",0.785457122943996
"Bradi4g12590.3",-1.0743847281255
"Bradi2g37507.10",0.819398872908455
"Bradi3g01320.1",-0.748187905447374
"Bradi2g23580.1",-0.818603066046505
"Bradi5g14299.1",-0.990373248453544
"Bradi4g22760.1",-0.961408932705227
"Bradi4g43740.1",1.10892478194713
"Bradi2g14710.1",-1.16620680235867
"Bradi4g20790.1",-3.25766645976366
"Bradi1g11656.1",1.12881637375756
"Bradi1g30870.1",-1.69290823404143
"Bradi4g18296.1",-3.87623461066418
"Bradi3g56020.1",0.69993964409318
"Bradi1g77170.1",1.494836807737
"Bradi4g35370.1",-1.7084890001676
"Bradi2g18060.3",0.960113500411333
"Bradi3g55317.1",-1.06970193493057
"Bradi2g56660.3",-0.933842301314894
"Bradi3g22930.2",-0.699121881179953
"Bradi3g48070.5",1.03337952236245
"Bradi5g16770.1",1.36720449619788
"Bradi3g51010.3",0.754900796734297
"Bradi1g18100.1",-1.36642071446604
"Bradi5g25740.1",-0.806345217176762
"Bradi2g44060.1",1.19847736646323
"Bradi2g57590.1",-0.631543350707101
"Bradi2g43120.1",1.10338815338928
"Bradi5g16310.1",1.34030070778799
"Bradi5g24170.3",0.621189543505996
"Bradi2g21310.1",1.72026890678619
"Bradi1g14845.1",0.948278887673041
"Bradi1g20185.1",2.14932563291198
"Bradi4g07480.1",1.36865415436006
"Bradi5g22590.1",1.93848475986926
"Bradi5g09757.1",1.45678763849193
"Bradi4g11470.3",2.38629306515762
"Bradi3g47450.1",-0.930650046078008
"Bradi1g68870.1",1.68183721736019
"Bradi2g21910.1",1.15380714108214
"Bradi2g61387.2",-1.89380477771871
"Bradi2g00670.1",0.701248953389615
"Bradi1g61986.1",1.11080915737793
"Bradi1g52250.1",0.575401929557583
"Bradi3g00377.1",1.35673552931717
"Bradi1g38250.1",2.16700172839708
"Bradi1g71580.1",-1.48877923885802
"Bradi4g09417.1",1.9760761396315
"Bradi2g08701.2",1.81586119299122
"Bradi5g16480.3",-0.821510956250614
"Bradi3g43490.1",-5.24803200665205
"Bradi1g30910.1",-1.32680287790784
"Bradi1g65725.2",0.521532512532206
"Bradi2g33123.1",-3.47256602194261
"Bradi2g49057.3",-0.801987449156563
"Bradi2g60990.1",-0.562314572721757
"Bradi3g51362.1",1.53173064038352
"Bradi2g11900.1",0.87935074289909
"Bradi3g27640.1",0.723344976854854
"Bradi5g14780.2",-1.84006424379548
"Bradi2g10450.1",-4.19868086675652
"Bradi3g44810.1",-1.28521207092598
"Bradi1g20050.1",1.12691355359618
"Bradi3g34160.1",-0.916921115858486
"Bradi4g43290.1",-0.685284350965584
"Bradi1g25577.2",1.39563747603507
"Bradi4g14710.1",0.876363759932596
"Bradi4g44000.1",1.30149927582371
"Bradi1g02830.3",2.86854833076523
"Bradi3g24740.1",-1.4517071594412
"Bradi4g30560.3",1.17198436771649
"Bradi1g29577.2",0.836585430432031
"Bradi3g54290.3",-0.651957995831249
"Bradi1g04870.1",-0.499382058398227
"Bradi1g51187.2",0.591893007816635
"Bradi4g43860.1",0.659121861626547
"Bradi1g46700.1",-0.857309008260628
"Bradi2g09530.2",-1.06885235595895
"Bradi2g43040.1",-1.56547306695028
"Bradi1g04990.1",-0.907636297990649
"Bradi4g29852.2",0.840825381893882
"Bradi2g50200.1",1.05646444638038
"Bradi5g10969.1",-0.85877507761631
"Bradi1g05813.2",2.16894780868175
"Bradi5g17040.1",0.916033515922089
"Bradi3g44290.1",1.45581845563861
"Bradi1g24770.1",2.01163227435169
"Bradi1g52625.1",2.33532583714313
"Bradi2g00810.1",0.930835631638739
"Bradi2g26170.2",-0.864236070537057
"Bradi3g33990.1",-0.607928068365777
"Bradi1g69690.1",-1.66698003373846
"Bradi2g02030.2",0.993951185409739
"Bradi3g37230.3",0.970677291307625
"Bradi2g23597.1",0.661719807823438
"Bradi3g10037.1",1.08650101784103
"Bradi2g26710.3",-0.65282137354123
"Bradi2g51586.3",0.685388737169824
"Bradi4g23800.3",1.71196166227248
"Bradi1g39097.2",1.4900051569414
"Bradi1g27443.1",-2.54337625677343
"Bradi2g58490.1",-1.08718509158878
